request_id,created_at,status_code,time_to_first_token,time_to_completion,model,api_key_id,project_id,input_tokens,input_non_cached_tokens,input_cached_tokens,input_audio_seconds,output_tokens
req_01kdx4kem3ejjbhgg6hhmkm3vy,1767283210883,200,0.059757,0.216618,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,372,372,0,0,77
req_01kdx4kdqee4390fj581mrhs8c,1767283209966,200,0.07342,0.883427,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,601,601,0,0,383
req_01kdx4kdd5e439pc0zpne5tnms,1767283209637,200,0.054453,0.295115,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,205,205,0,0,117
req_01kdx4kd4ffcwa9ybn5n9k5m3c,1767283209359,200,0.06219,0.244209,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,384,384,0,0,87
req_01kdx4kc1jfctvm29yx0hk5qdc,1767283208242,200,0.074097,1.07568,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,609,609,0,0,484
req_01kdx4kbpeej6ahsmbwhk22vep,1767283207886,200,0.071166,0.312281,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,213,213,0,0,125
req_01kdx4kb8ve40asmkbg61venz8,1767283207451,200,0.101396,0.334279,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,418,418,0,0,127
req_01kdx4k9svehk998q7hywdpj6f,1767283205947,200,0.155095,1.441563,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,2173,2173,0,0,618
req_01kdx4k9e1ehkarbhhv83an026,1767283205569,200,0.055528,0.338513,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,211,211,0,0,136
req_01kdx4k95vfcbvntwpk0qky0wm,1767283205307,200,0.07009,0.23145,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,383,383,0,0,78
req_01kdx4k88eehht1r8y72cj3n42,1767283204366,200,0.071538,0.904951,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,604,604,0,0,404
req_01kdx4k7xvfc9annrzgr7gbb6a,1767283204027,200,0.055889,0.306519,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,208,208,0,0,123
req_01kdx4k7pbehgv5mmfg7tg0xa8,1767283203787,200,0.063254,0.203547,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,402,402,0,0,69
req_01kdx4k71se3rt7n1htrh9r6wp,1767283203129,200,0.074356,0.619891,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,606,606,0,0,259
req_01kdx4k6f4e3r8h06jd5060s31,1767283202532,200,0.055263,0.562853,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,210,210,0,0,231
req_01kdx4k66gehdt5y7gzhcs6n5h,1767283202256,200,0.062034,0.242964,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,378,378,0,0,86
req_01kdx4k4tzfc2twwq6y6bs9gf0,1767283200863,200,0.151057,1.357321,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,2165,2165,0,0,491
req_01kdx4k4g8eh7r15eeftvn5yh3,1767283200520,200,0.053365,0.306595,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,205,205,0,0,120
req_01kdx4k474fc081rdq3t2fb87e,1767283200228,200,0.063667,0.253627,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,388,388,0,0,93
req_01kdx4k3eheh2a6fvq0vx7z3ra,1767283199441,200,0.072236,0.752918,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,605,605,0,0,332
req_01kdx4k336fbwttn0spbjt4v1a,1767283199078,200,0.056483,0.315582,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,209,209,0,0,126
req_01kdx4k2tse3faszkbabed1bqa,1767283198809,200,0.064172,0.236221,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,373,373,0,0,83
req_01kdx4k1xneh1rdxwmcrfr3ahp,1767283197877,200,0.078553,0.892392,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,615,615,0,0,394
req_01kdx4k1kce3cvwm5cn7mgggct,1767283197548,200,0.054864,0.297728,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,219,219,0,0,119
req_01kdx4k1b8fbtaf99p0v0qpjqs,1767283197288,200,0.065578,0.225759,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,377,377,0,0,77
req_01kdx4k0d1e3b8nygbah30hg0y,1767283196321,200,0.080578,0.87804,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,605,605,0,0,368
req_01kdx4jzz5egxtazpfxn7qrfez,1767283195877,200,0.090011,0.408941,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,209,209,0,0,146
req_01kdx4jzkrfbnbe9d8ggm3sfyt,1767283195512,200,0.073265,0.320167,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,424,424,0,0,107
req_01kdx4jyaae35a88h7cw8m4wwt,1767283194186,200,0.159917,1.29388,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,2194,2194,0,0,526
req_01kdx4jxytfbk8d8mryryfh7sn,1767283193818,200,0.055567,0.333709,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,210,210,0,0,127
req_01kdx4jxnvfbk9chvsmqzjh18j,1767283193531,200,0.069688,0.254742,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,379,379,0,0,90
req_01kdx4jwv2fbjaktrg86gg6p6p,1767283192674,200,0.076263,0.821832,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,608,608,0,0,354
req_01kdx4jwcve32vd1j4smf2323g,1767283192219,200,0.055935,0.424251,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,212,212,0,0,177
req_01kdx4jw3ze32ae3tf3v0j3ky0,1767283191935,200,0.064353,0.249201,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,376,376,0,0,89
req_01kdx4jv63e31ahgpad6wgkcad,1767283190979,200,0.075219,0.924151,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,605,605,0,0,406
req_01kdx4jtvwfbg89q0mbdavns3n,1767283190652,200,0.055018,0.2952,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,209,209,0,0,116
req_01kdx4jtj6egnr4de96937tgzk,1767283190342,200,0.062233,0.279865,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,386,386,0,0,106
req_01kdx4jsx0fbevnqgt62mbyqf9,1767283189664,200,0.074247,0.646817,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,604,604,0,0,273
req_01kdx4jshsegnbkrzcgf7w3r13,1767283189305,200,0.054081,0.32765,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,208,208,0,0,131
req_01kdx4js96e2xrtcbe8s4z66we,1767283189030,200,0.064691,0.240291,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,380,380,0,0,83
req_01kdx4jrk7fbcs8t4s7317g4hx,1767283188327,200,0.07532,0.664962,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,604,604,0,0,284
req_01kdx4jr8eegkrjne2rhrn7sya,1767283187982,200,0.053351,0.310947,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,208,208,0,0,125
req_01kdx4jqzqegk9habgsawcayaw,1767283187703,200,0.06153,0.237546,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,374,374,0,0,83
req_01kdx4jq6rfbbaa7g2pppk3pj4,1767283186904,200,0.078545,0.759868,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,605,605,0,0,325
req_01kdx4jpwpeghbmymza6cj9vg6,1767283186582,200,0.053059,0.289709,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,209,209,0,0,113
req_01kdx4jpjkfb9r3a7yb7p0g0gg,1767283186259,200,0.062998,0.28419,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,394,394,0,0,108
req_01kdx4jnnvfb8vxkbyx7b182mh,1767283185339,200,0.072835,0.886478,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,609,609,0,0,386
req_01kdx4jn80e2t8btssjd3abfcc,1767283184896,200,0.119499,0.405857,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,213,213,0,0,135
req_01kdx4jmyve2rsnves0srzmdk1,1767283184603,200,0.061412,0.261152,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,372,372,0,0,92
req_01kdx4jkzmfb4awrq2rr1twjf7,1767283183604,200,0.075047,0.96449,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,603,603,0,0,424
req_01kdx4jkmeegbt62afmnz4g71g,1767283183246,200,0.054417,0.323856,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,207,207,0,0,131
req_01kdx4jkapegbbcn6b8jsfpdw3,1767283182934,200,0.061777,0.275414,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,395,395,0,0,104
req_01kdx4jhrwfb1ve93xwwc5pyq2,1767283181340,200,0.151847,1.5601,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,2167,2167,0,0,669
req_01kdx4jhf6e2k8yf0tgzjyqma9,1767283181030,200,0.056044,0.276268,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,217,217,0,0,108
req_01kdx4jh6ne2kb4tr1pcryj24z,1767283180757,200,0.066773,0.239972,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,409,409,0,0,85
req_01kdx4jgfke2jt01qqys1rjd3p,1767283180019,200,0.072681,0.703827,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,608,608,0,0,302
req_01kdx4jg61fazrjqfwvpdkpsk1,1767283179713,200,0.057117,0.267866,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,212,212,0,0,102
req_01kdx4jfvneg6axe25q3e3xc3s,1767283179381,200,0.064176,0.294236,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,406,406,0,0,113
req_01kdx4jf3ffazsxep1pt0pak2s,1767283178607,200,0.075573,0.742203,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,608,608,0,0,320
req_01kdx4jerqeg5rwh5f4rjzcxxw,1767283178263,200,0.05451,0.309732,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,212,212,0,0,124
req_01kdx4jegqeg5r1tcdf3qqv6sm,1767283178007,200,0.06171,0.222024,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,375,375,0,0,79
req_01kdx4jdcnfaz89k80stm4h8yd,1767283176853,200,0.074897,1.118006,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,603,603,0,0,507
req_01kdx4jd1keg4vb0rh9m1k2asz,1767283176499,200,0.054872,0.322009,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,207,207,0,0,130
req_01kdx4jcr1eg4ve89abxcdqtay,1767283176193,200,0.061723,0.262875,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,391,391,0,0,98
req_01kdx4jbkce2bsezvkax4vkcvr,1767283175020,200,0.167449,1.140714,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,2607,2607,0,0,473
req_01kdx4jb7eeg4vxn4fgmddd0zw,1767283174638,200,0.055417,0.339315,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,213,213,0,0,138
req_01kdx4jayafaw9t3hbe34jrhhe,1767283174346,200,0.064057,0.257611,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,388,388,0,0,95
req_01kdx4ja1he29sf6ncq6t8qtcs,1767283173425,200,0.090551,0.88546,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,607,607,0,0,381
req_01kdx4j9areg3vxkgzv3y9qw57,1767283172696,200,0.05587,0.692593,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,211,211,0,0,310
req_01kdx4j90qfasba96e1tehms5h,1767283172375,200,0.065829,0.285991,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,395,395,0,0,108
req_01kdx4j7m6eg3vz1g0b70hjv7w,1767283170950,200,0.146657,1.387254,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,2275,2275,0,0,596
req_01kdx4j77weg2v56dp5kj6f2xh,1767283170556,200,0.053323,0.361136,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,217,217,0,0,147
req_01kdx4j6wyfaqvyj3wbjn6j237,1767283170206,200,0.128956,0.318265,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,378,378,0,0,87
req_01kdx4j60nfama08z72xwk2fej,1767283169301,200,0.072004,0.854643,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,604,604,0,0,372
req_01kdx4j5khfam8rrm25852rty1,1767283168881,200,0.071524,0.385023,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,208,208,0,0,151
req_01kdx4j59ke23rs311jx1hvzep,1767283168563,200,0.063456,0.279978,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,390,390,0,0,100
req_01kdx4j4dze22sy5092gxz0kyv,1767283167679,200,0.071166,0.852571,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,604,604,0,0,373
req_01kdx4j42befwt7vfynd9yv9nt,1767283167307,200,0.054294,0.33888,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,208,208,0,0,137
req_01kdx4j3tcfajv03gc5ws43s5x,1767283167052,200,0.061853,0.222266,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,379,379,0,0,78
req_01kdx4j2j5e20bbxqcg14vn4n7,1767283165765,200,0.158681,1.255922,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,2580,2580,0,0,532
req_01kdx4j1z5efvbc61b6nszk8m0,1767283165157,200,0.054062,0.570452,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,230,230,0,0,247
req_01kdx4j1pbefta8rp2qgdszxxw,1767283164875,200,0.06023,0.249769,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,376,376,0,0,93
req_01kdx4j0v2e1zb8c4tknfs5td1,1767283164002,200,0.071474,0.839236,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,611,611,0,0,370
req_01kdx4j0jfe1z8mknm10j6x294,1767283163727,200,0.055033,0.242249,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,215,215,0,0,91
req_01kdx4j086fadr82172g772vek,1767283163398,200,0.063233,0.2364,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,382,382,0,0,85
req_01kdx4hz9ne1xsehhshphhnmd1,1767283162421,200,0.073763,0.942074,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,620,620,0,0,421
req_01kdx4hyw5efrstfrsxmdy95ny,1767283161989,200,0.055221,0.398411,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,224,224,0,0,166
req_01kdx4hyjnefrrne682xb4ncnm,1767283161685,200,0.063836,0.26607,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,388,388,0,0,98
req_01kdx4hxp5e1xacg8gh8vbtzne,1767283160773,200,0.075821,0.878321,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,626,626,0,0,389
req_01kdx4hxbxefq9rfy2k90hetzh,1767283160445,200,0.055346,0.292109,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,230,230,0,0,114
req_01kdx4hx4defqbbases2xmc6fm,1767283160205,200,0.064024,0.20514,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,428,428,0,0,69
req_01kdx4hw1cfab8t1k6y6rjg8c1,1767283159084,200,0.152567,1.079347,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,2573,2573,0,0,429
req_01kdx4hvp1efhbjq57h0dez693,1767283158721,200,0.055194,0.33069,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,211,211,0,0,132
req_01kdx4hvddefgs68qk0g1n42jw,1767283158445,200,0.062337,0.245015,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,375,375,0,0,89
req_01kdx4ht9tfa8ta27qgjm7yvqw,1767283157306,200,0.074509,1.098482,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,619,619,0,0,491
req_01kdx4hsxbfa8rrct9214x460p,1767283156907,200,0.056236,0.323702,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,223,223,0,0,129
req_01kdx4hsmcfa8r8wry1w8zxkg1,1767283156620,200,0.063654,0.247992,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,383,383,0,0,90
req_01kdx4hrz0e1rbk6qsyxbc7zz9,1767283155936,200,0.072375,0.650253,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,606,606,0,0,277
req_01kdx4hrjqfa89yfrpzxb7jd4y,1767283155543,200,0.055505,0.360613,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,210,210,0,0,145
req_01kdx4hrb5eff90mvvd33pjte7,1767283155301,200,0.060402,0.208133,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,376,376,0,0,71
req_01kdx4hq79e1qrs1a1yxx6yf04,1767283154153,200,0.074796,1.109952,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,606,606,0,0,495
req_01kdx4hpttfa5a508qrdtp6sb3,1767283153754,200,0.054337,0.355771,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,210,210,0,0,144
req_01kdx4hpgcefc91s0sfe398cdn,1767283153420,200,0.064048,0.296838,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,388,388,0,0,114
req_01kdx4hnnyefbbcsgr33fjn8x1,1767283152574,200,0.097051,0.812605,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,612,612,0,0,339
req_01kdx4hn9vfa29rgk7rtb097rs,1767283152187,200,0.054949,0.34864,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,216,216,0,0,139
req_01kdx4hn03fa1bav5760d7enfc,1767283151875,200,0.093858,0.275257,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,381,381,0,0,87
req_01kdx4hm8nef68ykpjbztf1zmb,1767283151125,200,0.069316,0.717672,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,610,610,0,0,313
req_01kdx4hkxqef5b2aaq77hcg5ph,1767283150775,200,0.053914,0.313032,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,214,214,0,0,125
req_01kdx4hkngfa0b59h7j0jqa2x4,1767283150512,200,0.062178,0.223067,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,378,378,0,0,78
req_01kdx4hjpsf9xvgtv60zpshy3y,1767283149529,200,0.074617,0.947926,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,609,609,0,0,423
req_01kdx4hjbwef3a16h1s50h5spc,1767283149180,200,0.053641,0.313537,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,213,213,0,0,126
req_01kdx4hj3vef3a6vrtzq6z7kyc,1767283148923,200,0.061076,0.222467,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,374,374,0,0,79
req_01kdx4hhb8f9ttzxd68mzgns1y,1767283148136,200,0.071542,0.751923,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,603,603,0,0,328
req_01kdx4hh1ef9sb1ss6tkg6rgks,1767283147822,200,0.063995,0.27402,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,207,207,0,0,105
req_01kdx4hgkdef0r88t6rxg1a30y,1767283147373,200,0.062081,0.41341,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,400,400,0,0,170
req_01kdx4hffdeevrsv7datyhaccm,1767283146221,200,0.156443,1.100757,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,2342,2342,0,0,443
req_01kdx4hf3beevrx48pty88kgq5,1767283145835,200,0.0546,0.338443,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,210,210,0,0,133
req_01kdx4het3f9ms9p0rr6qscd34,1767283145539,200,0.064024,0.263106,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,385,385,0,0,94
req_01kdx4he0ne1ctxpp0rvma7p0m,1767283144725,200,0.071001,0.772022,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,608,608,0,0,332
req_01kdx4hdnjf9kah3fxgnbp0f09,1767283144370,200,0.055738,0.320326,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,212,212,0,0,128
req_01kdx4hdahf9kart1wdvnp6fb7,1767283144017,200,0.065102,0.315731,openai/gpt-oss-120b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,414,414,0,0,120
