request_id,created_at,status_code,time_to_first_token,time_to_completion,model,api_key_id,project_id,input_tokens,input_non_cached_tokens,input_cached_tokens,input_audio_seconds,output_tokens
req_01kdx46kf0esr8xnte81vyx1mw,1767282789856,200,0.06697,0.078288,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,335,335,0,0,8
req_01kdx46k0pfwvt44hrm1ta3gen,1767282789398,200,0.080371,0.422078,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,553,553,0,0,133
req_01kdx46js1esntz9ghy46a6hrr,1767282789153,200,0.059008,0.209008,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,162,162,0,0,59
req_01kdx46jn3fhn8s0x63cbbvvc4,1767282789027,200,0.068772,0.079931,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,377,377,0,0,8
req_01kdx46j35fhms5ngvq59mf8z6,1767282788453,200,0.153949,0.531553,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,1977,1977,0,0,146
req_01kdx46htxfhmszf8h82zagrg3,1767282788189,200,0.058699,0.226438,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,170,170,0,0,58
req_01kdx46hqkfwqv1pv1nrbtydhk,1767282788083,200,0.065301,0.073159,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,338,338,0,0,8
req_01kdx46ha2fhmbws0n9t3229d3,1767282787650,200,0.077556,0.396537,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,556,556,0,0,129
req_01kdx46h35fhma5zd7c1je370h,1767282787429,200,0.05869,0.180842,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,165,165,0,0,49
req_01kdx46gz7esjr5g510tptev8d,1767282787303,200,0.06891,0.087716,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,343,343,0,0,8
req_01kdx46gebfwpsdrmye69mbvjc,1767282786763,200,0.093505,0.505074,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,552,552,0,0,147
req_01kdx46g75fwprwpmj0aw1g5vh,1767282786533,200,0.062704,0.18838,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,161,161,0,0,55
req_01kdx46g2resja9zcay41xxz67,1767282786392,200,0.08525,0.104194,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,332,332,0,0,8
req_01kdx46fn3esj9jh047gz98pft,1767282785955,200,0.078428,0.405088,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,549,549,0,0,129
req_01kdx46fcafwnrn0t93h7a7ys9,1767282785674,200,0.057859,0.232548,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,158,158,0,0,66
req_01kdx46f8vesj8pvz7gxyxnzkh,1767282785563,200,0.06968,0.070697,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,344,344,0,0,8
req_01kdx46epvesgrj85zjfsdjd8n,1767282784987,200,0.147105,0.534446,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,557,557,0,0,141
req_01kdx46efjfhkb2nqtnjhmd2aa,1767282784754,200,0.058051,0.195526,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,166,166,0,0,53
req_01kdx46ebyesgv81dd1qy320zf,1767282784638,200,0.069138,0.079927,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,378,378,0,0,8
req_01kdx46dq1fhjawc62hr0ss5xv,1767282783969,200,0.158969,0.637099,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,2135,2135,0,0,156
req_01kdx46deyesetw73kfy9rpqyj,1767282783710,200,0.057739,0.223472,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,164,164,0,0,55
req_01kdx46db7fhgt20ye0mv5y9eq,1767282783591,200,0.066763,0.085069,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,343,343,0,0,8
req_01kdx46cxsfhesxgm78szeenn0,1767282783161,200,0.079729,0.397313,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,552,552,0,0,133
req_01kdx46cp5fhesn4zn6bdn5kj4,1767282782917,200,0.056596,0.210571,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,161,161,0,0,60
req_01kdx46chvesdaga8s069tg8zy,1767282782779,200,0.085545,0.096752,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,362,362,0,0,8
req_01kdx46c40fwhaqvxqwembwx0r,1767282782336,200,0.078316,0.406281,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,554,554,0,0,128
req_01kdx46bw0esc9xne3bq6s6zch,1767282782080,200,0.05843,0.214647,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,163,163,0,0,59
req_01kdx46br8fwhanpzd76g3m94s,1767282781960,200,0.067175,0.085664,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,338,338,0,0,8
req_01kdx46b1cesatkttycj2shxan,1767282781228,200,0.156724,0.689423,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,2145,2145,0,0,160
req_01kdx46as5esab4cnr17ceh3r4,1767282780965,200,0.058155,0.21883,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,158,158,0,0,56
req_01kdx46angfhdt1hwpk50zwcd2,1767282780848,200,0.070097,0.08082,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,348,348,0,0,8
req_01kdx46a75fhdamgt887hd6mak,1767282780389,200,0.084743,0.424137,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,553,553,0,0,131
req_01kdx469z1fhdax8nsn6drwj12,1767282780129,200,0.072869,0.227058,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,162,162,0,0,45
req_01kdx469twesa8np3xqkqz6szv,1767282779996,200,0.080325,0.100035,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,333,333,0,0,8
req_01kdx469ckfhdbqy7atfg13d7n,1767282779539,200,0.079561,0.418059,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,563,563,0,0,134
req_01kdx4695tfhd8nmx9600za4gw,1767282779322,200,0.059485,0.16502,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,172,172,0,0,47
req_01kdx46924fhdaxpac9jqc2d4g,1767282779204,200,0.0666,0.085856,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,337,337,0,0,8
req_01kdx468mtfwfatmahae3r460c,1767282778778,200,0.077392,0.385698,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,553,553,0,0,125
req_01kdx468d7es8t3812gw04wr7b,1767282778535,200,0.057941,0.183752,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,162,162,0,0,45
req_01kdx4689mes8rd67erac7swjw,1767282778420,200,0.069465,0.07033,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,384,384,0,0,8
req_01kdx467pbfwe997gg1bp51hrp,1767282777803,200,0.161509,0.510512,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,2190,2190,0,0,150
req_01kdx467e9es7b9t17mscp6sks,1767282777545,200,0.059199,0.20451,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,163,163,0,0,51
req_01kdx467avfhc990d97e5wyq9f,1767282777435,200,0.068204,0.077805,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,339,339,0,0,8
req_01kdx466y6fwdvjfkdq2n7z28z,1767282777030,200,0.079656,0.368342,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,556,556,0,0,120
req_01kdx466qjes698r22g7s0ej49,1767282776818,200,0.059272,0.171912,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,165,165,0,0,50
req_01kdx466kqfhbsh8kppat74k9s,1767282776695,200,0.066908,0.085295,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,336,336,0,0,8
req_01kdx4665nfhbayvdv6eyanvd1,1767282776245,200,0.077452,0.410132,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,553,553,0,0,127
req_01kdx465xefhb8aj9vk0384ssk,1767282775982,200,0.059035,0.197634,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,162,162,0,0,57
req_01kdx465t0fwc93rx1n0hezsqs,1767282775872,200,0.067536,0.068526,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,346,346,0,0,8
req_01kdx465dees5t9wbdb2cs5v4f,1767282775470,200,0.079247,0.366578,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,552,552,0,0,126
req_01kdx4656ces4ahbtwgqyq9y8t,1767282775244,200,0.057933,0.180873,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,161,161,0,0,52
req_01kdx4652des4b3ka1kkzqek6r,1767282775117,200,0.066674,0.077449,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,340,340,0,0,8
req_01kdx464mhes3rkp01f9ew7czr,1767282774673,200,0.078849,0.411625,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,552,552,0,0,129
req_01kdx464dqfw9r2hdb1ph77rp6,1767282774455,200,0.056313,0.174026,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,161,161,0,0,48
req_01kdx4649xes3rqdj7544qt2gj,1767282774333,200,0.067629,0.077218,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,334,334,0,0,8
req_01kdx463vefh9rs05q2k88k8nw,1767282773870,200,0.080576,0.426704,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,553,553,0,0,132
req_01kdx463ghfw98tgnt1j7cszrw,1767282773521,200,0.056673,0.314542,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,162,162,0,0,71
req_01kdx463cyes38d8gwqqbrvkzm,1767282773406,200,0.069961,0.081072,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,354,354,0,0,8
req_01kdx462w8es29nhc62w44b33y,1767282772872,200,0.080289,0.499753,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,557,557,0,0,152
req_01kdx462n5fh895g7n9mbjnnh5,1767282772645,200,0.059199,0.190295,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,166,166,0,0,55
req_01kdx462hdfh88cbcrz1qxnsz0,1767282772525,200,0.067553,0.086334,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,332,332,0,0,8
req_01kdx4622bfw7r1kh0tn3w3v6g,1767282772043,200,0.076291,0.446911,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,552,552,0,0,143
req_01kdx461s5es0tsh69myprhs6h,1767282771749,200,0.112087,0.259772,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,161,161,0,0,64
req_01kdx461nees0vjpt757faesa2,1767282771630,200,0.073205,0.084012,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,355,355,0,0,8
req_01kdx460zffh6scxjdngztre6t,1767282770927,200,0.283343,0.667226,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,2139,2139,0,0,155
req_01kdx460smfh69vfkh6ee33qp2,1767282770740,200,0.057797,0.150215,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,170,170,0,0,51
req_01kdx460peerzbh4c4rm6jx26n,1767282770638,200,0.070413,0.071194,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,370,370,0,0,8
req_01kdx4608tfw3tgwxpq3sr67t8,1767282770202,200,0.079751,0.390448,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,556,556,0,0,135
req_01kdx4601ferx937v00a4b3er1,1767282769967,200,0.058193,0.198342,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,165,165,0,0,48
req_01kdx45ztkfh6b2r9avr6jeng4,1767282769747,200,0.17753,0.188588,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,365,365,0,0,8
req_01kdx45zbferx9a26580yk1d57,1767282769263,200,0.123225,0.447977,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,555,555,0,0,119
req_01kdx45z1sfh5r0gqgp7z6n1fs,1767282768953,200,0.069808,0.273882,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,164,164,0,0,56
req_01kdx45yyafh5vacndx6ba2dxz,1767282768842,200,0.066706,0.076376,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,335,335,0,0,8
req_01kdx45yhxerwa447er21jqm1s,1767282768445,200,0.089841,0.359475,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,551,551,0,0,120
req_01kdx45yacfh5b513b3pqvf2mp,1767282768204,200,0.058899,0.200609,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,160,160,0,0,57
req_01kdx45y6mfw09ntznqnypjm65,1767282768084,200,0.065801,0.084584,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,350,350,0,0,8
req_01kdx45xnmervtpccxgvr7j79v,1767282767540,200,0.19148,0.508188,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,2562,2562,0,0,142
req_01kdx45xemerv886s8ars73h99,1767282767316,200,0.05893,0.180862,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,165,165,0,0,56
req_01kdx45xb9erv80whyp7wq3zc1,1767282767209,200,0.067521,0.075583,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,348,348,0,0,8
req_01kdx45wxgertazz792f68e50q,1767282766768,200,0.080316,0.408245,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,555,555,0,0,133
req_01kdx45wmvfvyv6bf5y15bkdx1,1767282766491,200,0.065559,0.236818,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,164,164,0,0,54
req_01kdx45whdersvaxcky101tygc,1767282766381,200,0.068483,0.06932,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,355,355,0,0,8
req_01kdx45vx2fh1s8w8mqdf5c48c,1767282765730,200,0.208228,0.615068,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,2235,2235,0,0,164
req_01kdx45vpberrtawzq2yja3me7,1767282765515,200,0.060503,0.18026,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,170,170,0,0,46
req_01kdx45vjffh08d45fx6h07sav,1767282765391,200,0.07364,0.08304,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,338,338,0,0,8
req_01kdx45v46fgzbn5j4f7zpy26z,1767282764934,200,0.136033,0.421292,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,552,552,0,0,127
req_01kdx45twffvwvkhqyqkzzhk34,1767282764687,200,0.056617,0.212787,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,161,161,0,0,54
req_01kdx45tryerqbh2csbb5wecsn,1767282764574,200,0.069049,0.079964,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,350,350,0,0,8
req_01kdx45tbdfgyb7rh10tn98evt,1767282764141,200,0.078766,0.398453,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,552,552,0,0,127
req_01kdx45t46fvw8kttfqtzpwbrw,1767282763910,200,0.073888,0.191497,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,161,161,0,0,48
req_01kdx45sz4erptrecbzxy0sf98,1767282763748,200,0.110242,0.128835,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,339,339,0,0,8
req_01kdx45scperptqh42ncppy4dd,1767282763158,200,0.194764,0.557138,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,2572,2572,0,0,149
req_01kdx45s56fgy8k0x7nkybjfkv,1767282762918,200,0.058355,0.198513,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,183,183,0,0,62
req_01kdx45s06fvwbddz0vt7vgak9,1767282762758,200,0.111269,0.122021,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,336,336,0,0,8
req_01kdx45rkderpaqa6xq9rma4b2,1767282762349,200,0.081124,0.372022,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,559,559,0,0,116
req_01kdx45ragfgx8w3m3q91ph7wp,1767282762064,200,0.103837,0.250168,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,168,168,0,0,50
req_01kdx45r6pernrkg6mrqx0rfr7,1767282761942,200,0.067949,0.087731,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,342,342,0,0,8
req_01kdx45qqpfgwa502nt4ps9ysg,1767282761462,200,0.077678,0.44803,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,568,568,0,0,137
req_01kdx45qfyfvr9dprysw5q8xvj,1767282761214,200,0.058525,0.215394,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,177,177,0,0,59
req_01kdx45qc5erkajm0t7bsyj2py,1767282761093,200,0.068848,0.088181,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,348,348,0,0,8
req_01kdx45pxvfgttwhbk10zsbf45,1767282760635,200,0.080548,0.419942,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,574,574,0,0,129
req_01kdx45ppcfgtsbzs83brwspm2,1767282760396,200,0.059616,0.204608,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,183,183,0,0,52
req_01kdx45pk7fvqrz557m1gfbq83,1767282760295,200,0.067813,0.068543,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,389,389,0,0,8
req_01kdx45nxsergtcka4h8ebtx80,1767282759609,200,0.181102,0.649473,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,2528,2528,0,0,162
req_01kdx45npxfgtabqqmmaf0h0qe,1767282759389,200,0.064755,0.185675,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,165,165,0,0,55
req_01kdx45nk9fgtbz603zte9hm57,1767282759273,200,0.065239,0.083574,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,337,337,0,0,8
req_01kdx45n5werg97pwsn4rxwtqv,1767282758844,200,0.079807,0.390887,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,567,567,0,0,122
req_01kdx45mz2fvntxty3a70f3zf4,1767282758627,200,0.056947,0.179398,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,176,176,0,0,52
req_01kdx45mv3erg8nfk1vvttwh00,1767282758499,200,0.068083,0.0881,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,343,343,0,0,8
req_01kdx45me5erfbw4amv2wxabh3,1767282758085,200,0.081309,0.380727,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,554,554,0,0,122
req_01kdx45m72fgsss46q5sj19h18,1767282757858,200,0.058234,0.19243,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,163,163,0,0,51
req_01kdx45m3jfgsv2fd1zy9nv20s,1767282757746,200,0.066047,0.076197,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,336,336,0,0,8
req_01kdx45krmfgr81b5h80vj94a9,1767282757396,200,0.078376,0.307128,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,554,554,0,0,110
req_01kdx45kgjfvns466p597jps8n,1767282757138,200,0.058451,0.222055,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,163,163,0,0,55
req_01kdx45kcterfbgqeww7djayzx,1767282757018,200,0.068069,0.078745,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,349,349,0,0,8
req_01kdx45jzyeretkskw0qy75frt,1767282756606,200,0.081052,0.377538,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,560,560,0,0,118
req_01kdx45js1eretbt5b6c625pqz,1767282756385,200,0.05857,0.183734,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,169,169,0,0,51
req_01kdx45jn8ere8tr35ecjka9m9,1767282756264,200,0.068939,0.087637,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,341,341,0,0,8
req_01kdx45j9derdr6v6fejr96rts,1767282755885,200,0.078396,0.346174,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,558,558,0,0,125
req_01kdx45j2xfvms3q1jdpw65pfv,1767282755677,200,0.056822,0.169391,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,167,167,0,0,45
req_01kdx45hz0fgn9nqw8123a3ay5,1767282755552,200,0.068389,0.088219,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,338,338,0,0,8
req_01kdx45hfefgm97v2vm0kzshv7,1767282755054,200,0.081328,0.462329,llama-3.3-70b-versatile,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,556,556,0,0,144
